# Polynomial: y = 19.1726x^0 + 80.3243x^1 + 87.5079x^2 + 64.3090x^3 + 79.0277x^4 + 52.2716x^5 + 55.6271x^6 + 65.4306x^7 + 26.1558x^8
x,y
2.8098,235905.90150
8.3120,796150815.42633
8.7627,1197191222.81911
2.7416,198063.06372
7.1885,260317697.44359
8.7527,1186667399.72664
7.5417,376325024.58044
4.8529,13114455.97116
3.1737,566313.56825
9.7577,2754052327.88803
2.0047,22966.09221
6.4207,109606590.99354
2.4127,80721.13723
5.5315,35244955.87660
5.4834,32987229.28020
7.0980,236198601.59729
1.4671,3323.06967
5.5910,38224078.92539
3.2015,603286.44402
2.0469,26369.19969
4.8785,13644069.70254
8.8086,1246550384.18343
5.4078,29694213.16502
4.2171,4582523.22613
6.5552,128423904.48982
7.3597,311894165.73019
7.3482,308169132.94759
6.0444,69145156.20523
3.8871,2502314.34127
1.8756,14863.55628
4.5833,8537801.75340
5.9256,59447044.27927
8.1513,684816455.44529
9.8973,3075024792.15012
3.8743,2441986.39820
6.4339,111339755.88384
5.7148,45137408.10421
9.6454,2517524015.43384
6.6833,148915081.81608
6.2986,94660751.26865
3.6463,1561025.52766
2.1605,37882.82298
5.4633,32081943.65364
1.7469,9453.21961
4.1157,3823289.14714
5.0899,18783563.45001
5.2370,23292895.23974
9.8953,3070204837.94231
6.6779,147996796.42887
5.2191,22697886.12267
7.3262,301151320.91114
6.6389,141510570.77771
1.0967,770.96667
4.2882,5190760.08241
6.1822,82105213.54580
4.6724,9864102.07440
8.7343,1167514894.68893
4.0465,3370700.57788
9.3530,1983024910.27233
5.5033,33905456.29403
4.8267,12591153.88533
9.7459,2728317531.47175
5.1164,19534313.01546
1.9651,20136.84522
2.7964,228004.22540
9.2879,1878561645.08810
2.0449,26198.24394
8.8079,1245784463.87731
1.4953,3704.98074
8.8703,1315701208.99791
9.2082,1757249971.43606
1.2792,1588.38179
7.5941,396911302.66082
1.6893,7673.58116
7.5906,395506193.03782
5.7118,44957754.90786
7.9931,588768510.31395
2.3061,59085.89021
8.4187,878541490.80408
9.9849,3292743421.95970
6.0618,70675902.48653
3.2029,605203.19946
8.9394,1397109216.36258
1.4853,3565.04263
2.8410,255245.58965
5.8878,56622005.02211
2.5425,116338.19425
1.6010,5534.88367
8.7076,1140204032.21329
4.9760,15836629.99460
3.7201,1809222.68903
7.6395,415537441.11757
1.3663,2241.67699
7.7415,460198167.39332
2.1684,38829.43447
6.1212,76127355.24526
9.5978,2422760327.60449
2.6093,139594.74144
2.1120,32509.16566
7.7121,446914014.76965
6.2146,85444307.64327
5.9449,60936455.95115
3.9754,2955280.42754
1.8132,11963.19626
3.8954,2542127.86949
3.4531,1046973.30306
7.8148,494833725.34006
4.9778,15879848.95697
1.8703,14594.52802
3.2940,742033.65578
8.5171,961039356.45587
9.1019,1606146118.08437
4.7428,11036301.33410
3.7450,1900436.43802
3.3737,883295.77746
9.3759,2020961192.89346
6.0856,72817673.92217
9.0461,1531476346.97782
9.9469,3196697232.29961
6.2947,94214345.17389
4.1543,4098188.12131
2.3114,60025.32934
5.8434,53454348.79214
4.3318,5597749.45048
6.9741,206358388.66526
5.3065,25734577.20194
4.5123,7595491.76953
1.6815,7457.78588
1.5403,4401.08177
1.4872,3591.24128
3.6593,1602444.02925
9.3925,2048856381.61993
1.2720,1543.62597
4.9835,16017391.04764
3.3108,770036.10592
7.4585,345555455.60708
6.6260,139420592.66760
1.7407,9244.99056
5.5048,33975567.28021
3.1796,573989.38114
9.1432,1663445127.94882
9.7831,2810169311.30566
8.7745,1209714291.92678
8.2032,719180201.28516
4.2235,4634588.47413
6.5726,131053594.11721
1.5032,3819.17410
5.7158,45197431.97386
2.2630,51918.29208
8.1975,715333844.01025
9.4632,2171471853.89669
9.5077,2251898951.89283
9.3633,2000010141.46493
4.2697,5026060.60972
2.3027,58490.12838
2.9851,363874.86377
6.1780,81680843.44076
4.9811,15959351.98678
6.3941,106185583.47358
1.1335,891.13112
9.5076,2251715334.74573
9.3307,1946682881.90487
4.4868,7280024.19094
8.2550,754972805.27777
2.3680,70916.63601
8.6112,1046193492.68575
3.2822,722903.78299
5.2700,24425709.79234
3.5703,1337150.12392
7.1341,245574216.01608
9.1338,1650248866.64197
6.8437,178567230.46207
9.0500,1536594627.39109
3.5711,1339351.43531
4.0187,3202551.97793
9.7497,2736581941.18461
8.0991,651711908.53144
8.4914,938864313.23670
3.8870,2501838.01215
3.7334,1857453.62167
9.3712,2013123772.01102
4.3198,5483038.62984
2.7558,205468.10708
3.6862,1691220.80702
8.7592,1193498633.69656
9.1150,1624130864.76980
3.8818,2477178.16238
6.0067,65927716.25057
2.0040,22913.13131
5.0478,17642756.95922
4.0863,3624886.77349
3.0325,407574.16829
9.5406,2313024946.88059
3.2481,670033.70511
9.4793,2200275105.02661
7.4747,351367783.23969
9.3635,2000341207.65921
4.7691,11504513.73942
2.0803,29375.74136
3.5166,1196450.95718
7.1928,261515430.86368
4.4774,7166663.63761
4.0929,3668622.64680
6.5966,134758026.53914
2.8616,268767.62027
4.9171,14478036.07995
9.1602,1687545334.23701
4.2317,4702054.02512
2.8171,240311.24926
6.9564,202377128.21498
9.3509,1979577434.32140
4.9116,14356546.18142
6.1333,77281865.95125
1.7918,11093.62375
8.7077,1140305267.92000
3.5372,1248807.96332
7.7752,475849129.38510
9.7113,2654066801.78658
5.5897,38156706.05485
4.8384,12822537.88236
8.6627,1095535819.00007
9.5741,2376752560.53689
2.9150,306800.22630
2.0066,23110.39752
3.6197,1479192.46166
8.2606,758934059.27390
6.9092,192087174.43864
2.8575,266027.15315
3.4024,939658.41852
5.4046,29561417.69025
5.4250,30416974.30054
2.1780,40008.09723
5.6131,39385458.18485
1.3299,1941.77088
8.0490,621264743.73232
1.3112,1803.26617
1.4057,2616.66018
8.1871,708362290.34098
9.0578,1546876107.61038
8.8653,1309975096.44739
2.9357,322770.67851
6.2797,92514520.82266
8.4086,870435374.36435
5.6770,42919057.17237
2.3683,70978.74857
2.6300,147590.09545
3.0833,459469.95567
7.2623,281554363.51097
6.0243,67413066.57010
7.2401,275012260.17636
8.8140,1252472774.47201
3.7968,2103204.38696
6.7667,163744506.05753
4.6589,9652234.08105
1.5611,4762.63631
3.9640,2893030.37854
8.0464,619719212.48025
6.7649,163411292.82779
5.6065,39035429.73299
4.7039,10374370.56447
3.7806,2037844.59140
9.2014,1747224522.73976
1.9119,16829.90500
2.4908,100761.73490
3.8069,2144877.12853
7.8938,534696474.03795
3.0701,445455.62943
1.1977,1149.11482
5.5104,34238437.50584
2.7681,212078.47295
6.4610,114973322.81145
2.1723,39304.47927
6.9636,203988438.84230
4.8851,13783609.79710
7.4835,354560810.05251
3.7872,2064254.43411
2.2191,45422.86280
7.7605,468965804.81275
5.0808,18531651.16989
2.7924,225691.16859
9.2007,1746195337.97910
3.4319,1000858.40979
9.3520,1981382600.46342
1.9546,19441.25632
4.5963,8721000.10391
6.9105,192364330.53964
7.8143,494589950.71793
2.3536,67991.33248
5.7947,50159285.23482
9.5028,2242917102.57700
4.5218,7716043.42761
5.2271,22962146.73707
4.1065,3760205.67679
4.0775,3567283.35067
5.8275,52358319.43663
4.5419,7976642.43280
3.9866,3017578.49466
6.6210,138617817.46589
9.0182,1495293977.20916
9.1565,1682274145.04303
5.9144,58597414.87465
3.2451,665549.25891
3.3908,916508.66805
6.3054,95443529.09476
8.5126,957123793.64872
3.6707,1639554.86539
6.0666,71103361.59607
8.8541,1297227666.85769
6.2714,91585535.25517
2.5617,122643.23664
9.7198,2672141788.59658
7.6776,431754368.56525
5.9325,59975826.86602
4.1996,4442764.52468
1.8124,11929.60586
9.4551,2157105929.24858
8.4521,905820216.17547
8.9256,1380507922.07805
7.5345,373570707.57496
8.1800,703637079.67345
6.9655,204415513.35635
6.7864,167430390.67392
7.9337,555876931.84354
2.8498,260946.85489
3.4900,1131699.42276
9.3790,2026145155.26605
9.8933,3065391495.40000
8.9937,1464139998.81961
1.0788,718.76524
4.4380,6708158.59183
2.0520,26809.66904
8.4512,905075557.94218
1.7467,9446.43624
6.4220,109776226.77941
3.8480,2322018.76873
6.0962,73789711.14778
8.9721,1437146232.62247
3.0298,404966.41799
3.7983,2109348.16008
4.4807,7206283.03641
5.4363,30900150.70285
2.0834,29669.77309
1.3007,1729.78382
4.3075,5367602.32250
1.5234,4126.39479
3.9604,2873612.73358
6.2570,89993157.95527
2.7557,205415.11730
4.4376,6703638.71282
8.3201,802159026.16387
8.9698,1434297715.07946
9.0675,1559745987.25555
2.6903,173233.01104
8.2234,732957253.83937
2.4990,103101.84832
3.4088,952649.11473
3.1239,505034.76156
7.5806,391515548.74906
7.1717,255684066.69678
6.7961,169271794.06358
1.2707,1535.67903
6.8585,181546992.67917
1.8686,14509.17350
6.4549,114146509.76021
4.5605,8224627.84698
3.7898,2074740.41389
9.1592,1686119265.38713
9.3478,1974497887.59563
8.6407,1074213915.97345
4.0305,3273004.25479
3.7149,1790666.27982
9.7100,2651311845.24230
4.4623,6987798.32580
9.4895,2218695611.97109
9.1376,1655572453.69045
7.5581,382665175.22173
1.3101,1795.42678
6.6424,142082325.89161
6.3069,95616961.28218
7.5660,385752485.82207
9.2724,1854411226.03519
6.7348,157926473.17664
9.7509,2739196301.33778
9.0030,1475898257.33335
3.0375,412442.35507
1.0627,674.99451
9.3796,2027149845.56543
3.9437,2785022.56394
4.9933,16256306.30048
9.2431,1809500315.53052
8.5420,982959861.02706
9.0786,1574588237.90826
8.1104,658756933.34217
5.7567,47713061.20019
7.0344,220440940.61482
1.0262,585.92950
6.3752,103812004.60747
1.5382,4366.04093
8.5269,969615114.01329
9.8675,3003888693.57986
5.1718,21189161.74973
7.3742,316647063.50073
4.4135,6436189.46831
6.4934,119453375.89576
6.8573,181303779.97115
6.2534,89598870.24164
4.3938,6224559.23116
5.6525,41532748.83964
5.9544,61681505.61452
5.4340,30801264.14130
2.1941,42056.54547
4.5729,8393678.64841
1.3617,2201.43406
6.8560,181040621.33222
6.8424,178307551.26241
9.3204,1930094787.06142
5.6664,42314374.34012
1.4454,3054.88124
1.2190,1250.55283
6.0637,70844835.35364
9.7035,2637574560.14840
9.3056,1906476026.34046
1.9674,20292.16885
8.3215,803201493.44690
5.7878,49707116.93016
5.9651,62530202.79404
1.6249,6051.53245
2.2220,45828.47954
2.3010,58194.25309
8.5186,962347654.98452
8.6002,1035910109.86259
2.0506,26688.10441
2.2113,44347.70618
3.9022,2575158.89930
2.5087,105932.00090
9.9543,3215206351.35055
1.8219,12334.07761
1.2134,1223.04013
2.5167,108317.62318
5.1791,21416116.55738
3.4670,1078211.56430
5.9199,59013306.02249
6.1934,83246314.81661
1.0837,732.67451
4.7402,10990933.68436
9.7247,2682610350.40403
8.6716,1104266134.92722
5.5798,37647036.29599
4.5172,7657463.41623
8.6661,1098863840.44219
3.2764,713660.76123
8.8496,1292136578.73651
4.4140,6441641.79663
6.0782,72145741.95836
7.7979,486652168.28533
5.1176,19568922.08720
5.1307,19950244.06689
5.7571,47738256.86852
8.5839,1020834640.35441
1.0696,693.39754
1.6462,6549.20426
8.3229,804245145.94218
7.0678,228597447.81403
7.2482,277383662.14885
3.2518,675601.05898
1.4184,2749.86335
1.9585,19697.05300
1.4888,3613.44406
9.4277,2109124592.89518
9.9889,3302998910.25762
3.4716,1088727.99927
6.0162,66725869.59847
3.3630,863055.13838
5.4245,30395748.47952
9.2291,1788379279.48381
8.4406,896345358.90577
1.0168,565.09447
5.8460,53635470.79381
4.4175,6479921.50870
4.1888,4358389.60348
1.9794,21120.16271
6.9524,201486777.19858
8.9552,1416330753.27891
9.2011,1746783378.58582
6.3735,103600802.25734
9.3599,1994389346.60015
6.6789,148166474.44713
2.9061,300150.36513
8.2506,751873094.72439
1.4708,3370.96793
6.8423,178287589.63409
7.8686,521686234.14059
8.4923,939633238.75127
2.8246,244912.61221
2.6766,167085.36511
8.1060,656005856.11172
1.9588,19716.85453
5.9743,63268077.32526
5.7672,48378318.89697
1.6810,7444.14485
6.3898,105641430.07081
1.0263,586.15555
1.5669,4868.28908
1.6911,7724.18755
1.7156,8444.13594
6.7852,167203811.19223
5.8551,54273634.87025
9.7701,2781324295.87375
6.1722,81097964.78990
8.6999,1132432458.85864
8.3647,835957281.05181
8.6745,1107123963.21204
5.8349,52865949.31840
9.2502,1820294864.68376
7.8764,525683282.92545
3.8231,2213231.18457
7.7640,470596739.07908
7.3143,297413922.54023
3.1259,507378.48288
1.8347,12898.73071
3.3340,810230.13515
5.8109,51235073.38591
3.9294,2711075.89408
8.6579,1090852450.68167
4.2386,4759488.86151
2.8377,253136.07273
9.4686,2181095579.14796
6.3547,101290104.08987
5.9363,60268794.58848
1.6888,7659.57796
6.1404,77966415.12827
8.4294,887201139.95364
4.3125,5414268.21865
8.1446,680486752.08889
8.8068,1244581706.75673
1.2599,1471.20625
2.9670,348309.30773
8.8961,1345597401.42597
6.9491,200754819.93078
6.2639,90753122.34281
3.2551,680600.77487
3.1612,550348.58300
5.3433,27115954.24261
5.1316,19976678.92090
4.9931,16251399.46671
4.0379,3317875.89102
3.7189,1804925.54011
3.1897,587341.68557
3.2308,644533.73316
6.5673,130247651.61819
5.5249,34927373.57966
3.7858,2058627.40748
1.8986,16083.73761
3.2496,672285.86442
5.7992,50456113.41634
2.2590,51294.03084
1.8491,13561.90392
6.3018,95028414.59914
7.8027,488963799.46526
8.2608,759075868.33496
1.2849,1624.72027
3.3722,880433.42757
6.9788,207427005.89274
1.6864,7592.68863
4.8858,13798482.53578
6.6592,144854984.41079
1.9598,19782.98905
6.4141,108748897.02026
8.8543,1297454344.22068
9.9344,3165643519.23107
2.6366,150222.96223
1.3258,1910.54145
7.8386,506559696.90248
6.3406,99586803.38606
3.9451,2792356.21599
4.6054,8851278.60107
4.5770,8450239.93960
9.5420,2315657941.78949
2.2032,43255.23914
1.2082,1198.03845
1.8046,11606.56037
6.2878,93429061.51065
3.5186,1201448.29922
9.1652,1694691520.05155
9.6348,2496145111.88562
2.3862,74773.25995
2.6732,165589.81646
3.5612,1312332.69368
9.8029,2854605439.52951
9.6270,2480515082.28585
5.0809,18534403.28180
4.2210,4614189.13163
5.3539,27525700.87109
9.2905,1882639519.13046
8.9860,1454466774.85785
8.0154,601549234.79043
5.4921,33385951.56332
9.5769,2382147946.45890
3.8051,2137397.72602
3.2372,653866.09224
1.3714,2287.12494
3.3528,844140.58618
2.5698,125392.47935
5.4801,32837083.82487
3.1357,519001.45491
7.6414,416333344.74534
5.7948,50165864.77506
2.8791,280746.27633
5.7452,46993645.36239
5.8237,52099306.43495
7.1521,250369517.18656
5.3792,28525660.51537
5.5193,34659876.99802
7.1016,237119286.41758
4.9370,14925162.89406
2.1118,32488.49499
2.7241,189261.48290
4.7340,10883407.71655
6.0979,73946655.88165
8.1122,659885280.30034
8.5868,1023502654.34661
3.2994,750935.27279
5.9180,58869343.41255
6.7115,153792048.32143
3.8433,2301132.88564
1.0441,627.92562
9.2483,1817400675.57525
9.8090,2868418657.43831
2.9727,353146.71848
3.7793,2032677.72249
1.3689,2264.73647
2.8891,287800.16194
8.1330,673047162.38712
6.5684,130414565.08299
5.5388,35599162.45137
9.6809,2590294537.22465
3.3464,832459.33410
8.1217,665868505.28027
1.5266,4177.14119
7.6903,437281698.36817
3.2916,738107.21868
7.4563,344772652.50489
5.0048,16540640.08030
5.3330,26722929.05153
5.0311,17207320.38982
9.8087,2867737954.01945
2.7404,197448.20582
1.8822,15204.83733
5.8258,52242306.21797
4.0152,3181912.35079
2.9278,316591.38821
7.7722,474437234.01840
8.1325,672728096.72528
3.2948,743346.53801
5.7085,44760859.53466
3.7320,1852324.14528
9.3178,1925927103.21688
4.2604,4945008.75955
6.6806,148455317.79287
8.8744,1320412951.24334
9.9815,3284048173.46708
3.2948,743346.53801
6.7029,152290148.35324
4.2923,5227894.49753
3.9508,2822389.70235
4.3710,5987257.64065
8.7291,1162151492.33774
5.2713,24471306.09887
8.3851,851827402.51729
9.7974,2842200830.95318
9.7074,2645809437.52079
7.0959,235662981.33973
1.5434,4453.28979
5.6695,42490439.14877
3.0942,471333.08379
2.0527,26870.63713
9.9080,3100924178.78278
1.2930,1677.77274
6.3072,95651680.79585
5.2760,24636776.55425
8.7163,1149041015.77301
2.3908,75776.97021
8.4639,915633222.27720
3.1508,537368.53244
6.8398,177789184.05906
3.9494,2814986.94821
4.3602,5877644.98131
3.9733,2943725.89120
1.8854,15372.84275
3.9581,2861266.90566
2.8266,246152.67416
8.1069,656567757.16847
9.4879,2215797228.60732
1.4261,2833.75433
8.6342,1067984161.21817
6.6883,149769787.83132
2.8569,265628.18029
2.2518,50187.16107
2.7467,200695.08330
3.7824,2045017.72730
4.3760,6038607.73436
5.0613,18001777.32312
5.9518,61476809.14528
9.5991,2425306347.98878
8.4658,917221945.67876
2.0731,28702.86320
8.7103,1142940158.30480
7.6562,422578816.13288
2.9669,348224.96390
3.5932,1401433.33800
6.2419,88349449.56473
7.6100,403349657.83499
6.2623,90576400.35726
5.6900,43670965.02917
8.3966,860889473.96410
1.7018,8031.39053
4.8643,13348033.48749
9.9722,3260366662.11973
2.2286,46763.64950
3.3624,861932.30647
9.7165,2665111691.36191
1.8346,12894.22998
1.6598,6886.43944
2.2756,53929.10321
7.7293,454644342.74427
8.0379,614689965.77212
4.2796,5113618.26270
8.6737,1106334951.16290
2.9514,335366.90123
9.6526,2532136744.28022
4.8501,13057636.54486
9.3317,1948299999.85277
3.5893,1390297.74301
6.2780,92323578.00779
4.5966,8725268.07913
9.6336,2493734897.66278
2.8625,269372.50290
3.7407,1884402.50557
5.5567,36480915.12956
5.6143,39449394.01211
2.0112,23463.14407
7.5166,366799470.25972
2.6239,145193.00023
8.6345,1068270990.96240
1.0843,734.39707
1.8009,11456.11826
3.0022,379139.27308
8.5781,1015516862.47840
9.2272,1785529543.47708
7.0697,229069275.59318
4.6297,9207553.93261
2.5521,119453.95463
9.7755,2793274460.99532
8.4390,895034014.26128
4.0857,3620933.53681
2.1614,37989.61579
6.5499,127632137.33536
1.2520,1425.75389
6.8537,180575851.70655
8.2087,722908741.52600
9.2079,1756806613.27232
1.1619,997.03117
1.2146,1228.88398
5.1216,19684673.66955
1.7896,11007.56854
7.7207,450764678.88308
6.0960,73771266.24125
5.1653,20988853.63120
2.7506,202728.56049
7.5840,392868396.19959
9.6710,2569818064.21792
7.6305,411785432.86730
9.2397,1804350957.57269
8.2673,763697302.44615
4.1022,3731035.11940
6.1726,81138046.12217
3.9495,2815515.15139
6.0578,70321406.30117
4.6312,9229951.94817
8.4873,935368393.03155
1.9470,18951.35298
1.2204,1257.52770
8.5233,966457087.32635
9.9645,3240872595.01155
9.6299,2486316217.39057
8.0101,598489876.59789
5.1887,21717815.53131
9.4451,2139484975.17354
1.7286,8850.63274
3.6043,1433556.35874
5.9398,60539740.56969
9.4303,2113637105.07356
6.6508,143462793.62007
2.4739,96086.51059
6.0257,67532467.02209
9.8799,3033312067.49916
2.9709,351612.76921
1.7424,9301.66466
3.5936,1402579.86186
8.0884,645101812.60507
2.5484,118244.46182
9.1602,1687545334.23701
5.7324,46204085.18769
3.7428,1892218.14848
3.8630,2389791.69562
4.1978,4428603.44573
6.2638,90742068.38512
7.2941,291162630.30933
9.9516,3208442188.43770
2.6408,151919.92960
5.5677,37032206.30035
9.2602,1835594005.37765
7.3581,311373552.38191
4.2377,4751962.67669
7.2738,284996524.18892
8.7066,1139192107.58462
1.8525,13722.92638
6.5275,124332782.16091
8.2558,755537588.70690
7.6297,411453360.22635
3.2096,614450.51118
3.2999,751764.22020
9.7253,2683894677.80903
2.0060,23064.73975
7.6891,436756795.59965
4.5790,8477951.73610
4.8203,12466138.44370
7.1099,239253952.32769
3.5745,1348742.51751
1.9069,16545.80365
9.4710,2185384755.13050
3.7983,2109348.16008
1.3455,2065.20220
2.4693,94847.67474
8.8534,1296434568.94256
3.3204,786450.57304
7.7474,462905264.08506
4.9640,15551126.15797
8.7005,1133036366.44621
2.5266,111335.52272
4.6032,8819627.49174
8.8348,1275515639.52810
6.2360,87714380.87658
9.3616,1997198013.91502
5.0060,16570559.05126
7.2951,291469372.90847
9.3513,1980233691.80774
9.7022,2634834589.03369
2.2245,46180.73359
9.8558,2976355600.32279
4.2186,4594679.81546
5.5759,37447899.45309
3.1129,492313.59195
7.1791,257716099.40347
3.4155,966417.39215
9.6454,2517524015.43384
6.9248,195436222.88697
9.5345,2301583158.89211
3.6335,1521164.67123
7.5987,398764660.02122
9.9805,3281494573.97040
6.0943,73614647.38083
1.6778,7357.38388
9.6085,2443785801.12666
8.0310,610633699.08941
7.7120,446869409.43475
9.1532,1677584974.30871
1.0474,636.01416
1.6980,7921.02975
6.7354,158034211.06283
7.7819,479015643.94509
1.4538,3156.16397
9.5092,2254654781.64850
8.6414,1074886705.28280
5.8294,52488248.04805
5.9817,63867103.68903
9.9662,3245167684.97557
1.8822,15204.83733
6.9155,193433579.56744
4.6620,9700529.45539
7.8638,519239751.86233
3.2365,652839.61754
9.5559,2341942436.90695
4.4531,6880748.36262
6.4455,112882590.81434
6.3917,105881568.27872
1.0616,672.10890
2.4945,101811.75711
7.5112,364777952.18590
5.4948,33510547.65108
4.0803,3585524.06813
3.5565,1299673.87486
7.2842,288141085.92012
8.6400,1073541495.15555
3.0508,425641.52870
5.0492,17679695.01235
8.6534,1086477712.48164
1.0407,619.70692
3.6092,1447941.05794
4.9625,15515757.01824
1.2248,1279.70408
7.8437,509103799.41313
8.8354,1276185805.05400
1.2339,1326.82099
9.7234,2679829485.63912
4.7889,11868395.53843
6.8044,170861472.85352
3.5351,1243380.15205
3.1992,600149.06560
5.8465,53670363.45920
8.7449,1178515097.63794
1.6363,6313.37057
3.5382,1251399.93401
5.4926,33408994.27136
6.5885,133497667.09743
1.2181,1246.08952
8.3008,787908044.77386
9.1485,1670926202.68587
2.4294,84681.27449
2.1112,32426.55341
6.0602,70533916.78164
8.0466,619837979.94218
9.0325,1513744499.28029
6.7973,169500823.72344
8.5853,1022121886.36115
3.4028,940465.75712
3.5107,1181814.89724
8.9035,1354281221.05756
5.4575,31824793.96200
7.0688,228845672.10498
6.2204,86054422.92758
4.1344,3954377.76040
7.4343,337029555.16514
2.7722,214323.20305
6.2832,92908726.91833
9.5415,2314717285.57540
7.3577,311243517.92084
5.6818,43195354.44403
7.7704,473591857.47620
7.0477,223657849.02292
7.5139,365787489.26762
3.6758,1656399.65182
5.2943,25290424.21971
8.3306,810006471.98452
7.9674,574334401.81729
4.5016,7461690.69226
1.9979,22456.23468
6.9549,202042843.96071
1.9333,18096.23349
4.3016,5312990.06964
5.2681,24359202.81998
1.5938,5387.44779
7.8429,508703986.71402
2.3596,69196.93855
5.5258,34970532.21529
4.2214,4617447.73041
3.1120,491285.34603
2.0424,25985.94598
4.3903,6187604.65318
7.2923,290611205.41418
6.1704,80917813.14901
9.5607,2351079536.49824
6.8920,188452943.78360
5.8547,54245444.70272
8.9061,1357343912.07322
2.3541,68091.08308
8.1618,691650305.17705
9.5996,2426286209.76138
6.5211,123403927.15719
9.0589,1548330891.91733
1.0136,558.18541
6.4297,110785711.33993
2.3371,64771.43379
8.6891,1121610176.97616
6.2241,86445623.23201
2.1732,39414.83809
4.5842,8550375.22365
9.0311,1511929401.22155
1.5642,4818.83700
1.9979,22456.23468
1.0597,667.15550
7.8798,527433955.26060
5.0361,17336692.69748
7.0797,231566652.57264
6.3388,99371175.46888
1.5134,3971.51476
1.0440,627.68224
5.1751,21291495.62921
9.2109,1761244602.44647
7.4328,336507202.95605
6.3556,101399685.74989
5.7174,45293615.48522
7.1372,246394298.38049
1.1081,806.27280
4.4053,6347346.22717
9.3482,1975152671.48420
1.6314,6199.56911
7.6603,424323415.43609
4.1249,3887298.06303
6.1253,76516850.60519
9.9719,3259605236.68421
8.4134,874279588.39309
7.4150,330362487.69615
9.0867,1585496918.89376
4.0299,3269389.43521
1.8788,15028.15134
6.9303,196629099.62238
5.6797,43074283.41855
4.2982,5281740.20139
1.3877,2438.41578
5.0528,17774989.65234
7.3377,304802074.63465
9.0263,1505720656.85977
4.6269,9165871.62831
5.0149,16793940.89810
7.8494,511960432.30650
4.3311,5591000.71056
9.2338,1795445730.84215
7.3132,297070506.98177
8.6472,1080475443.75717
3.8976,2552773.49862
1.8032,11549.42645
7.0416,222177361.21660
6.9809,207906036.21174
4.4300,6618266.34354
8.4381,894297120.83768
3.6466,1561970.64966
6.9205,194508025.84003
3.4762,1099334.34142
7.0118,215067401.18897
4.6563,9611890.77575
1.4053,2612.56681
1.6638,6988.62889
5.0984,19021568.94356
7.9826,582833409.84398
8.5353,977018980.30173
7.8449,509704033.99948
2.1686,38853.67063
7.8533,513923042.45802
3.2279,640343.67214
1.6208,5959.84397
8.1836,706029502.75976
5.2142,22537344.61489
9.1282,1642430881.64550
8.2736,768200014.08045
9.6576,2542328084.70180
9.7586,2756023839.63603
2.2522,50248.09189
1.0365,609.71312
3.1990,599876.92877
9.4864,2213083003.51666
6.5168,122783268.62266
2.3504,67355.99270
9.7231,2679188105.92642
3.1567,544698.78735
1.4071,2631.03542
1.9492,19092.01138
2.0164,23867.71254
7.0368,221018423.25129
8.7415,1174976893.95737
3.0054,382057.49824
6.3841,104923872.74113
8.2420,745846707.46966
4.3506,5781691.36730
8.4764,926129692.59288
6.1105,75119028.90517
1.2504,1416.71984
2.6956,175664.29574
5.2751,24605015.11739
8.4069,869077432.99943
8.7440,1177577608.26221
9.9654,3243145846.16844
9.2780,1863105006.38903
5.4245,30395748.47952
7.4935,358220043.71541
8.5615,1000430737.16270
7.2024,264206855.65539
5.8397,53197521.25655
6.5127,122194023.78451
3.0469,421733.14478
3.0599,434885.19831
7.8747,524809855.04643
3.3730,881958.99917
2.8040,232456.64363
3.2147,621572.48679
9.9017,3085652002.83254
8.5933,1029504859.74079
9.0976,1600280838.02663
8.8251,1264723943.65655
8.4988,945202969.32731
1.6824,7482.39763
3.3000,751930.10608
9.2108,1761096511.58703
9.2580,1832218575.93471
1.1581,982.14308
7.3992,324990675.12521
5.4939,33468970.47495
4.9337,14850190.58417
7.1074,238609218.07027
2.6589,159428.21604
4.6595,9661565.10503
9.4206,2096844874.14882
4.6648,9744332.83741
5.9375,60361570.54842
2.8534,263311.32329
8.6856,1118122426.31864
4.2914,5219723.16530
6.6866,149478707.39344
2.0947,30763.98230
3.5376,1249844.18580
7.0580,226177289.83098
5.9919,64700922.74316
4.5262,7772443.37068
4.6353,9291416.82449
1.7686,10216.18762
6.7943,168928757.33544
6.9577,202667232.61931
2.9970,374438.96247
3.1600,548836.95848
2.5626,122946.05439
3.9802,2981840.17819
8.6995,1132030010.28433
2.6219,144414.58505
1.9641,20069.64737
3.4783,1104206.43765
3.9869,3019262.89959
6.9648,204258079.17358
7.3319,302956013.69703
9.9966,3322819432.14790
5.0479,17645393.14905
2.1803,40295.17776
2.1329,34735.13339
3.0204,396001.68392
3.4958,1145549.75126
5.2046,22225693.48162
5.5677,37032206.30035
9.1024,1606829346.57669
4.8582,13222600.00104
7.1801,257991779.35269
9.0474,1533180780.46465
1.2238,1274.62977
9.5124,2260543749.41477
1.5066,3869.33309
8.5769,1014419663.87785
3.4118,958792.57932
2.4536,90725.24393
5.9325,59975826.86602
2.4330,85557.16216
1.3982,2540.92264
4.9221,14589261.59666
2.7502,202519.16617
8.6589,1091826705.13305
2.9594,341950.16155
9.3202,1929773916.07532
1.8823,15210.06228
9.2740,1856891533.73418
4.7680,11484587.74547
5.2852,24963513.44255
4.8647,13356294.91050
3.1689,560135.52799
5.2575,23991065.02822
4.6815,10009204.31907
1.4527,3142.72163
3.1660,556431.73064
3.0623,437352.31048
6.6607,145104830.02691
7.4774,352344775.30465
7.6486,419361518.82989
